date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:18:05	7200/7200	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:05%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/?C=D;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/indexad3f.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/?C=D;O=A)
22:18:05	553/553	---M--	200	added ('OK')	image/svg+xml	etag:%22229-6343695c2e2bf%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/accessibility.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/accessibility.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:06	6899/6899	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:06%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/?C=N;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/indexc052.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:06	1027/1027	---M--	200	added ('OK')	image/svg+xml	etag:%22403-6343695c2e2bf%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/arrow-repeat-two-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/arrow-repeat-two-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:06	6899/6899	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:06%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/?C=S;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/indexbfec.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:06	6899/6899	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:06%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/?C=M;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/indexf8a0.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:07	6899/6899	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:06%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/?C=D;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/index30b5.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:07	2440/2440	---M--	200	added ('OK')	image/svg+xml	etag:%22988-6343695c2e8ef%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/circle-user-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/circle-user-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:07	2514/2514	---M--	200	added ('OK')	image/svg+xml	etag:%229d2-6343695c2f0da%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/color-palette-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/color-palette-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:07	998/998	---M--	200	added ('OK')	image/svg+xml	etag:%223e6-6343695c2f4c8%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/connect-arrow-up-down-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/connect-arrow-up-down-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:07	558/558	---M--	200	added ('OK')	image/svg+xml	etag:%2222e-6343695c2f8b2%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/cookie.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/cookie.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:08	1226/1226	---M--	200	added ('OK')	image/svg+xml	etag:%224ca-6343695c2f8b2%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/custom-menu.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/custom-menu.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:08	580/580	---M--	200	added ('OK')	image/svg+xml	etag:%22244-6343695c2fc7e%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/layout-arrange-02-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/layout-arrange-02-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:08	587/587	---M--	200	added ('OK')	image/svg+xml	etag:%2224b-6343695c2fc7e%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/layout-arrange-13-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/layout-arrange-13-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:08	827/827	---M--	200	added ('OK')	image/svg+xml	etag:%2233b-6343695c2fc7e%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/layout-reverse.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/layout-reverse.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:09	553/553	---M--	200	added ('OK')	image/svg+xml	etag:%22229-6343695c302cc%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/leaf.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/leaf.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:09	1159/1159	---M--	200	added ('OK')	image/svg+xml	etag:%22487-6343695c302cc%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/magic-wand-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/magic-wand-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:09	732/732	---M--	200	added ('OK')	image/svg+xml	etag:%222dc-6343695c302cc%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/newspaper-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/newspaper-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:09	967/967	---M--	200	added ('OK')	image/svg+xml	etag:%223c7-6343695c306b1%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/note-write-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/note-write-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:10	720/720	---M--	200	added ('OK')	image/svg+xml	etag:%222d0-6343695c306b1%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/paper-map-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/paper-map-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:10	1947/1947	---M--	200	added ('OK')	image/svg+xml	etag:%2279b-6343695c306b1%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/performance.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/performance.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:10	1074/1074	---M--	200	added ('OK')	image/svg+xml	etag:%22432-6343695c30aca%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/seo-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/seo-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:10	1929/1929	---M--	200	added ('OK')	image/svg+xml	etag:%22789-6343695c30aca%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/server-plus-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/server-plus-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:10	962/962	---M--	200	added ('OK')	image/svg+xml	etag:%223c2-6343695c30aca%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/shopping-cart-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/shopping-cart-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:11	880/880	---M--	200	added ('OK')	image/svg+xml	etag:%22370-6343695c30e7e%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/social_facebook.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/social_facebook.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:11	415/415	---M--	200	added ('OK')	image/svg+xml	etag:%2219f-6343695c30e7e%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/social_flickr.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/social_flickr.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:11	1473/1473	---M--	200	added ('OK')	image/svg+xml	etag:%225c1-6343695c30e7e%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/social_twitter.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/social_twitter.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:11	1725/1725	---M--	200	added ('OK')	image/svg+xml	etag:%226bd-6343695c31263%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/spanner-screwdriver-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/spanner-screwdriver-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:12	1132/1132	---M--	200	added ('OK')	image/svg+xml	etag:%2246c-6343695c31263%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/window-plus-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/window-plus-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:12	1152/1152	---M--	200	added ('OK')	image/svg+xml	etag:%22480-6343695c31263%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/window-three-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/window-three-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:12	907/907	---M--	200	added ('OK')	image/svg+xml	etag:%2238b-6343695c31648%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/window-up-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/window-up-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:12	802/802	---M--	200	added ('OK')	image/svg+xml	etag:%22322-6343695c31a30%22	http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/window-within-7.svg	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/window-within-7.svg	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/icons/new/svg/)
22:18:13	1147/1147	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/?C=N;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/indexb70a.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/?C=N;O=D)
22:18:13	1147/1147	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/?C=M;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/index72c9.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/?C=M;O=A)
22:18:13	1147/1147	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/?C=S;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/index5851.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/?C=S;O=A)
22:18:13	1147/1147	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/?C=D;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/indexad3f.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/images/layout/svg/?C=D;O=A)
22:18:13	1393/1393	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/?C=N;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/indexb70a.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/?C=N;O=D)
22:18:13	1393/1393	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/?C=M;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/index72c9.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/?C=M;O=A)
22:18:13	1393/1393	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/?C=S;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/index5851.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/?C=S;O=A)
22:18:13	1393/1393	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/?C=D;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/indexad3f.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/php/admin-notices/templates/?C=D;O=A)
22:18:14	1168/1168	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/?C=N;O=A	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/indexb70a.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/?C=N;O=D)
22:18:14	1168/1168	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/?C=M;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/index72c9.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/?C=M;O=A)
22:18:14	1168/1168	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/?C=S;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/index5851.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/?C=S;O=A)
22:18:14	1168/1168	---M--	200	added ('OK')	text/html	date:Sun,%2004%20May%202025%2020:18:13%20GMT	http://localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/?C=D;O=D	C:/MyWebSites/antibes/localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/indexad3f.html	(from http://localhost/antibes/wp-content/themes/enfold/framework/php/widgets/base-classes/?C=D;O=A)
